data,municipio,estado,bioma,avg_numero_dias_sem_chuva,avg_precipitacao,avg_risco_fogo,avg_frp
2024-06-22,IBIPITANGA,BAHIA,Caatinga,17.0,0.0,100.0,65.0
2024-06-22,CORINTO,MINAS GERAIS,Cerrado,80.0,0.0,100.0,49.0
2024-06-22,CURVELO,MINAS GERAIS,Cerrado,79.33,0.0,66.67,6.67
2024-06-22,ITATIAIUÇU,MINAS GERAIS,Mata Atlântica,65.0,0.0,99.0,27.0
2024-06-22,ARAGUARI,MINAS GERAIS,Mata Atlântica,65.0,0.0,50.0,340.0
2024-06-22,SÃO FRANCISCO,MINAS GERAIS,Cerrado,63.0,0.0,100.0,7.0
2024-06-22,RESENDE COSTA,MINAS GERAIS,Mata Atlântica,58.0,0.0,100.0,76.0
2024-06-22,GUARDA-MOR,MINAS GERAIS,Cerrado,69.0,0.0,100.0,31.0
2024-06-22,LAGOA DOS PATOS,MINAS GERAIS,Cerrado,28.0,0.0,100.0,979.0
2024-06-22,CRISTIANO OTONI,MINAS GERAIS,Mata Atlântica,64.0,0.0,100.0,12.33
2024-06-22,MADRE DE DEUS DE MINAS,MINAS GERAIS,Mata Atlântica,29.0,0.0,100.0,0.0
2024-06-22,BOA ESPERANÇA,MINAS GERAIS,Cerrado,57.0,0.0,100.0,86.0
2024-06-22,IJACI,MINAS GERAIS,Mata Atlântica,47.0,0.0,0.0,15.0
2024-06-22,VARGEM BONITA,MINAS GERAIS,Cerrado,53.0,0.0,100.0,18.0
2024-06-22,SANTA LUZIA,MINAS GERAIS,Cerrado,71.0,0.0,0.0,35.5
2024-06-22,LIMA DUARTE,MINAS GERAIS,Mata Atlântica,61.0,0.0,100.0,0.0
2024-06-22,JOÃO PINHEIRO,MINAS GERAIS,Cerrado,34.0,0.0,94.0,29.0
2024-06-22,CONFINS,MINAS GERAIS,Cerrado,72.0,0.0,100.0,43.0
2024-06-22,CARNEIRINHO,MINAS GERAIS,Mata Atlântica,67.0,0.0,100.0,0.0
2024-06-22,LASSANCE,MINAS GERAIS,Cerrado,73.0,0.0,100.0,26.0
2024-06-22,SÃO FRANCISCO DO GLÓRIA,MINAS GERAIS,Mata Atlântica,74.0,0.0,100.0,31.0
2024-06-22,UBERABA,MINAS GERAIS,Cerrado,68.0,0.0,100.0,9.0
2024-06-22,SANTANA DOS MONTES,MINAS GERAIS,Mata Atlântica,77.0,0.0,98.0,13.0
2024-06-22,SANTA RITA DE MINAS,MINAS GERAIS,Mata Atlântica,82.67,0.0,100.0,46.0
2024-06-22,ITAÚ DE MINAS,MINAS GERAIS,Mata Atlântica,32.0,0.0,0.0,6.0
2024-06-22,PEÇANHA,MINAS GERAIS,Mata Atlântica,81.0,0.0,100.0,140.0
2024-06-22,FRUTAL,MINAS GERAIS,Cerrado,68.0,0.0,100.0,19.5
2024-06-22,PATROCÍNIO,MINAS GERAIS,Cerrado,63.0,0.0,100.0,65.0
2024-06-22,JAÍBA,MINAS GERAIS,Cerrado,17.0,0.0,100.0,554.27
2024-06-22,TRÊS MARIAS,MINAS GERAIS,Cerrado,72.0,0.0,99.0,19.0
2024-06-22,FRANCISCO DUMONT,MINAS GERAIS,Cerrado,49.0,0.0,100.0,52.0
2024-06-22,BOM DESPACHO,MINAS GERAIS,Cerrado,64.0,0.0,0.0,83.0
2024-06-22,SANTANA DO DESERTO,MINAS GERAIS,Mata Atlântica,26.0,0.0,100.0,7.0
2024-06-22,BAMBUÍ,MINAS GERAIS,Cerrado,43.0,0.0,100.0,808.0
2024-06-22,MANHUAÇU,MINAS GERAIS,Mata Atlântica,80.0,0.0,100.0,5.0
2024-06-22,LAGAMAR,MINAS GERAIS,Cerrado,71.0,0.0,100.0,53.67
2024-06-22,SANTO ANTÔNIO DO MONTE,MINAS GERAIS,Cerrado,64.0,0.0,100.0,64.0
2024-06-22,ITAMARANDIBA,MINAS GERAIS,Cerrado,29.33,0.0,95.67,7.67
2024-06-22,NOVA UNIÃO,MINAS GERAIS,Cerrado,80.0,0.0,96.67,0.0
2024-06-22,CORONEL XAVIER CHAVES,MINAS GERAIS,Mata Atlântica,61.0,0.0,100.0,6.0
2024-06-22,BRÁS PIRES,MINAS GERAIS,Mata Atlântica,73.0,0.0,86.5,17.0
2024-06-22,SARZEDO,MINAS GERAIS,Mata Atlântica,69.0,0.0,0.0,7.0
2024-06-22,LEOPOLDINA,MINAS GERAIS,Mata Atlântica,64.0,0.0,100.0,11.0
2024-06-22,UNAÍ,MINAS GERAIS,Cerrado,69.0,0.0,100.0,54.0
2024-06-22,ALTO JEQUITIBÁ,MINAS GERAIS,Mata Atlântica,80.0,0.0,95.0,84.0
2024-06-22,NOVA LIMA,MINAS GERAIS,Mata Atlântica,64.0,0.0,94.67,17.67
2024-06-22,PIRAPORA,MINAS GERAIS,Cerrado,69.0,0.0,100.0,21.0
2024-06-22,PEDRA DO INDAIÁ,MINAS GERAIS,Mata Atlântica,64.0,0.0,100.0,76.0
2024-06-22,ARCEBURGO,MINAS GERAIS,Cerrado,29.0,0.0,100.0,42.0
2024-06-22,COQUEIRAL,MINAS GERAIS,Mata Atlântica,67.0,0.0,100.0,44.33
2024-06-22,UBÁ,MINAS GERAIS,Mata Atlântica,65.0,0.0,33.33,118.33
2024-06-22,BARROSO,MINAS GERAIS,Mata Atlântica,64.0,0.0,0.0,17.5
2024-06-22,HELIODORA,MINAS GERAIS,Mata Atlântica,31.8,0.0,96.4,20.0
2024-06-22,CAPELINHA,MINAS GERAIS,Cerrado,81.0,0.0,88.0,7.0
2024-06-22,POUSO ALEGRE,MINAS GERAIS,Mata Atlântica,27.0,0.0,100.0,111.17
2024-06-22,CARMO DE MINAS,MINAS GERAIS,Mata Atlântica,37.0,0.0,86.5,47.0
2024-06-22,MARAVILHAS,MINAS GERAIS,Cerrado,80.0,0.0,100.0,48.0
2024-06-22,OURO PRETO,MINAS GERAIS,Mata Atlântica,63.86,0.0,95.57,54.71
2024-06-22,CANÁPOLIS,MINAS GERAIS,Mata Atlântica,65.0,0.0,100.0,156.0
2024-06-22,TRÊS PONTAS,MINAS GERAIS,Mata Atlântica,59.0,0.0,100.0,16.0
2024-06-22,SÃO JOÃO DEL REI,MINAS GERAIS,Mata Atlântica,64.0,0.0,100.0,67.0
2024-06-22,JURUAIA,MINAS GERAIS,Mata Atlântica,65.0,0.0,100.0,6.0
2024-06-22,MONTES CLAROS,MINAS GERAIS,Cerrado,78.0,0.0,100.0,19.0
2024-06-22,AGUANIL,MINAS GERAIS,Mata Atlântica,57.0,0.0,100.0,14.0
2024-06-22,BOCAINA DE MINAS,MINAS GERAIS,Mata Atlântica,34.0,0.0,81.5,35.5
2024-06-22,ESMERALDAS,MINAS GERAIS,Cerrado,79.0,0.0,100.0,56.0
2024-06-22,JUATUBA,MINAS GERAIS,Mata Atlântica,78.0,0.0,100.0,29.0
2024-06-22,BRUMADINHO,MINAS GERAIS,Mata Atlântica,70.0,0.0,97.0,59.0
2024-06-22,BETIM,MINAS GERAIS,Mata Atlântica,55.54,0.0,13.38,40.23
2024-06-22,GOVERNADOR VALADARES,MINAS GERAIS,Mata Atlântica,83.38,0.0,100.0,27.25
2024-06-22,BELO HORIZONTE,MINAS GERAIS,Mata Atlântica,63.0,0.0,0.0,36.0
2024-06-22,MONTE ALEGRE DE MINAS,MINAS GERAIS,Cerrado,65.5,0.0,100.0,46.5
2024-06-22,SÃO GERALDO,MINAS GERAIS,Mata Atlântica,64.0,0.0,100.0,140.25
2024-06-22,MOEDA,MINAS GERAIS,Mata Atlântica,64.0,0.0,93.0,0.0
2024-06-22,ALFENAS,MINAS GERAIS,Mata Atlântica,52.0,0.0,100.0,43.0
2024-06-22,SANTANA DO PARAÍSO,MINAS GERAIS,Mata Atlântica,83.0,0.0,0.0,50.0
2024-06-22,SACRAMENTO,MINAS GERAIS,Cerrado,50.0,0.0,100.0,38.0
2024-06-22,GUIRICEMA,MINAS GERAIS,Mata Atlântica,64.0,0.0,100.0,15.0
2024-06-22,RIBEIRÃO DAS NEVES,MINAS GERAIS,Cerrado,42.4,0.0,80.0,56.8
2024-06-22,AIMORÉS,MINAS GERAIS,Mata Atlântica,24.0,0.0,99.67,42.0
2024-06-22,FRANCISCO SÁ,MINAS GERAIS,Cerrado,78.0,0.0,100.0,29.0
2024-06-22,LAGOA DA PRATA,MINAS GERAIS,Cerrado,31.73,0.0,90.91,600.09
2024-06-22,ANTÔNIO CARLOS,MINAS GERAIS,Mata Atlântica,63.5,0.0,100.0,34.5
2024-06-22,CAMPOS GERAIS,MINAS GERAIS,Mata Atlântica,39.0,0.0,100.0,31.0
2024-06-22,CONGONHAS,MINAS GERAIS,Mata Atlântica,64.0,0.0,93.0,29.0
2024-06-22,POÇOS DE CALDAS,MINAS GERAIS,Mata Atlântica,26.0,0.0,96.5,7.0
2024-06-22,MEDEIROS,MINAS GERAIS,Cerrado,54.0,0.0,100.0,65.0
2024-06-22,JUIZ DE FORA,MINAS GERAIS,Mata Atlântica,22.0,0.0,100.0,35.67
2024-06-22,OLARIA,MINAS GERAIS,Mata Atlântica,63.5,0.0,100.0,0.0
2024-06-22,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,Cerrado,80.0,0.0,100.0,41.0
2024-06-22,ÁGUA BOA,MINAS GERAIS,Mata Atlântica,54.0,0.0,93.0,81.5
2024-06-22,TIMÓTEO,MINAS GERAIS,Mata Atlântica,81.0,0.0,96.0,72.0
2024-06-22,MATIAS BARBOSA,MINAS GERAIS,Mata Atlântica,26.0,0.0,99.25,79.25
2024-06-22,DIAMANTINA,MINAS GERAIS,Cerrado,26.75,0.0,99.38,56.25
2024-06-22,COROMANDEL,MINAS GERAIS,Cerrado,65.0,0.0,100.0,6.0
2024-06-22,BRASILÂNDIA DE MINAS,MINAS GERAIS,Cerrado,61.0,0.0,89.0,46.0
2024-06-22,IBIRITÉ,MINAS GERAIS,Mata Atlântica,64.0,0.0,100.0,37.0
2024-06-22,JOÃO MONLEVADE,MINAS GERAIS,Mata Atlântica,80.0,0.0,89.71,203.71
2024-06-22,ITAPAGIPE,MINAS GERAIS,Cerrado,68.0,0.0,100.0,68.0
2024-06-22,SABARÁ,MINAS GERAIS,Mata Atlântica,65.0,0.0,0.0,21.0
2024-06-22,JANUÁRIA,MINAS GERAIS,Caatinga,24.5,0.0,100.0,28.5
2024-06-22,ESPERA FELIZ,MINAS GERAIS,Mata Atlântica,76.33,0.0,94.33,6.0
2024-06-22,SANTANA DE PIRAPAMA,MINAS GERAIS,Cerrado,80.0,0.0,100.0,80.0
2024-06-22,OLHOS-D'ÁGUA,MINAS GERAIS,Cerrado,73.0,0.0,100.0,38.0
2024-06-22,RAPOSOS,MINAS GERAIS,Mata Atlântica,64.0,0.0,97.0,79.0
2024-06-22,ITAJUBÁ,MINAS GERAIS,Mata Atlântica,27.0,0.0,96.8,90.4
2024-06-22,CARANDAÍ,MINAS GERAIS,Mata Atlântica,64.0,0.0,87.0,7.0
2024-06-22,LUZ,MINAS GERAIS,Cerrado,27.0,0.0,100.0,193.0
2024-06-22,CAMPANHA,MINAS GERAIS,Mata Atlântica,26.67,0.0,100.0,44.33
2024-06-22,CONCEIÇÃO DAS ALAGOAS,MINAS GERAIS,Cerrado,68.0,0.0,100.0,741.0
2024-06-22,ITUIUTABA,MINAS GERAIS,Mata Atlântica,65.0,0.0,100.0,34.0
2024-06-22,ITUIUTABA,MINAS GERAIS,Cerrado,65.0,0.0,100.0,32.0
2024-06-22,SANTA VITÓRIA,MINAS GERAIS,Cerrado,68.0,0.0,100.0,78.0
2024-06-22,PEDRO LEOPOLDO,MINAS GERAIS,Cerrado,65.67,0.0,94.0,146.33
2024-06-22,VEREDINHA,MINAS GERAIS,Cerrado,81.0,0.0,87.0,4.0
2024-06-22,CAPITÃO ENÉAS,MINAS GERAIS,Cerrado,77.0,0.0,100.0,9.5
2024-06-22,CARIACICA,ESPÍRITO SANTO,Mata Atlântica,0.0,0.0,33.33,10.67
2024-06-22,SÃO MATEUS,ESPÍRITO SANTO,Mata Atlântica,51.0,0.0,99.0,8.0
2024-06-22,BREJETUBA,ESPÍRITO SANTO,Mata Atlântica,58.0,0.0,98.0,66.8
2024-06-22,SOORETAMA,ESPÍRITO SANTO,Mata Atlântica,14.4,1.2,100.0,14.9
2024-06-22,VARGEM ALTA,ESPÍRITO SANTO,Mata Atlântica,53.75,0.0,85.38,31.75
2024-06-22,GOVERNADOR LINDENBERG,ESPÍRITO SANTO,Mata Atlântica,27.5,0.0,100.0,0.0
2024-06-22,MACAÉ,RIO DE JANEIRO,Mata Atlântica,49.82,0.0,100.0,67.18
2024-06-22,RESENDE,RIO DE JANEIRO,Mata Atlântica,26.0,0.0,97.67,69.0
2024-06-22,ITABORAÍ,RIO DE JANEIRO,Mata Atlântica,26.0,0.0,0.0,110.0
2024-06-22,TRÊS RIOS,RIO DE JANEIRO,Mata Atlântica,29.0,0.0,100.0,80.5
2024-06-22,PARAÍBA DO SUL,RIO DE JANEIRO,Mata Atlântica,49.0,0.0,0.0,6.0
2024-06-22,SAQUAREMA,RIO DE JANEIRO,Mata Atlântica,27.0,0.0,50.0,53.5
2024-06-22,MARICÁ,RIO DE JANEIRO,Mata Atlântica,26.5,0.0,95.5,61.5
2024-06-22,BARRA MANSA,RIO DE JANEIRO,Mata Atlântica,27.0,0.0,85.13,39.88
2024-06-22,VOLTA REDONDA,RIO DE JANEIRO,Mata Atlântica,27.0,0.0,65.83,44.5
2024-06-22,SEROPÉDICA,RIO DE JANEIRO,Mata Atlântica,28.2,0.0,60.0,35.8
2024-06-22,CABO FRIO,RIO DE JANEIRO,Mata Atlântica,26.0,0.0,98.0,18.0
2024-06-22,MAGÉ,RIO DE JANEIRO,Mata Atlântica,0.0,0.0,98.0,11.0
2024-06-22,RIO BONITO,RIO DE JANEIRO,Mata Atlântica,26.0,0.0,98.71,174.43
2024-06-22,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlântica,16.0,0.0,0.0,38.0
2024-06-22,ARARUAMA,RIO DE JANEIRO,Mata Atlântica,31.89,0.0,66.67,302.89
2024-06-22,ITAGUAÍ,RIO DE JANEIRO,Mata Atlântica,25.33,0.0,99.17,125.17
2024-06-22,VALENÇA,RIO DE JANEIRO,Mata Atlântica,46.0,0.0,100.0,27.0
2024-06-22,SILVA JARDIM,RIO DE JANEIRO,Mata Atlântica,29.0,0.0,98.75,76.25
2024-06-22,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,Mata Atlântica,58.0,0.0,100.0,57.5
2024-06-22,PORCIÚNCULA,RIO DE JANEIRO,Mata Atlântica,64.0,0.0,93.33,9.17
2024-06-22,ENGENHEIRO PAULO DE FRONTIN,RIO DE JANEIRO,Mata Atlântica,36.0,0.0,92.5,66.0
2024-06-22,CASIMIRO DE ABREU,RIO DE JANEIRO,Mata Atlântica,26.0,0.0,100.0,77.0
2024-06-22,CACHOEIRAS DE MACACU,RIO DE JANEIRO,Mata Atlântica,26.0,0.0,100.0,50.0
2024-06-22,SÃO GONÇALO,RIO DE JANEIRO,Mata Atlântica,2.45,0.0,45.27,26.27
2024-06-22,RIO CLARO,RIO DE JANEIRO,Mata Atlântica,21.0,0.0,85.33,111.33
2024-06-22,GUAPIMIRIM,RIO DE JANEIRO,Mata Atlântica,0.0,0.0,88.0,33.0
2024-06-22,MIGUEL PEREIRA,RIO DE JANEIRO,Mata Atlântica,52.0,0.0,99.0,13.0
2024-06-22,ITAPETININGA,SÃO PAULO,Cerrado,26.0,0.0,100.0,28.0
2024-06-22,SANTA ADÉLIA,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,12.0
2024-06-22,ÁGUAS DE SANTA BÁRBARA,SÃO PAULO,Cerrado,26.0,0.0,99.74,155.68
2024-06-22,CAJATI,SÃO PAULO,Mata Atlântica,26.0,30.0,73.0,94.0
2024-06-22,ITAÍ,SÃO PAULO,Cerrado,26.0,0.0,100.0,13.0
2024-06-22,MOCOCA,SÃO PAULO,Cerrado,28.7,0.0,40.0,61.7
2024-06-22,CAIEIRAS,SÃO PAULO,Mata Atlântica,24.2,0.0,56.0,23.6
2024-06-22,SERRANA,SÃO PAULO,Cerrado,36.0,0.0,100.0,7.75
2024-06-22,ENGENHEIRO COELHO,SÃO PAULO,Cerrado,26.0,0.0,100.0,105.0
2024-06-22,JUNDIAÍ,SÃO PAULO,Mata Atlântica,26.0,0.0,0.0,28.0
2024-06-22,NATIVIDADE DA SERRA,SÃO PAULO,Mata Atlântica,26.0,0.0,77.0,6.0
2024-06-22,UCHOA,SÃO PAULO,Cerrado,27.0,0.0,88.67,844.67
2024-06-22,ANDRADINA,SÃO PAULO,Mata Atlântica,27.0,0.0,100.0,135.8
2024-06-22,PIRACICABA,SÃO PAULO,Mata Atlântica,26.0,0.0,98.5,88.5
2024-06-22,PIRACICABA,SÃO PAULO,Cerrado,26.0,0.0,98.0,33.5
2024-06-22,CASA BRANCA,SÃO PAULO,Cerrado,28.0,0.0,100.0,72.0
2024-06-22,REDENÇÃO DA SERRA,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,58.0
2024-06-22,SANTA CRUZ DO RIO PARDO,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,92.5
2024-06-22,MONTE ALTO,SÃO PAULO,Mata Atlântica,43.0,0.0,100.0,11.0
2024-06-22,VISTA ALEGRE DO ALTO,SÃO PAULO,Mata Atlântica,42.5,0.0,100.0,7.0
2024-06-22,MARÍLIA,SÃO PAULO,Mata Atlântica,27.0,0.0,98.5,35.5
2024-06-22,LEME,SÃO PAULO,Mata Atlântica,34.0,0.0,0.0,24.0
2024-06-22,ESPÍRITO SANTO DO PINHAL,SÃO PAULO,Cerrado,26.0,0.0,89.0,0.0
2024-06-22,ESPÍRITO SANTO DO PINHAL,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,270.75
2024-06-22,MOGI MIRIM,SÃO PAULO,Cerrado,25.0,0.0,100.0,133.0
2024-06-22,MAIRIPORÃ,SÃO PAULO,Mata Atlântica,16.0,0.0,67.0,19.0
2024-06-22,GUAPIAÇU,SÃO PAULO,Mata Atlântica,29.0,0.0,100.0,34.0
2024-06-22,ITU,SÃO PAULO,Mata Atlântica,26.0,0.0,71.33,14.0
2024-06-22,MACATUBA,SÃO PAULO,Cerrado,26.0,0.0,50.0,64.0
2024-06-22,MACATUBA,SÃO PAULO,Mata Atlântica,26.0,0.0,0.0,107.0
2024-06-22,GUARULHOS,SÃO PAULO,Mata Atlântica,18.5,0.0,0.0,6.5
2024-06-22,LUCIANÓPOLIS,SÃO PAULO,Mata Atlântica,26.0,0.0,94.36,815.47
2024-06-22,CABRÁLIA PAULISTA,SÃO PAULO,Mata Atlântica,26.0,0.0,93.0,6.0
2024-06-22,BAURU,SÃO PAULO,Cerrado,27.59,0.0,86.94,445.47
2024-06-22,PINDAMONHANGABA,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,6.0
2024-06-22,CORDEIRÓPOLIS,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,3.0
2024-06-22,TABAPUÃ,SÃO PAULO,Mata Atlântica,27.0,0.0,99.41,508.66
2024-06-22,TABAPUÃ,SÃO PAULO,Cerrado,27.4,0.0,93.6,655.0
2024-06-22,RAFARD,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,318.86
2024-06-22,ALUMÍNIO,SÃO PAULO,Mata Atlântica,26.0,5.0,84.0,22.5
2024-06-22,CAMPO LIMPO PAULISTA,SÃO PAULO,Mata Atlântica,26.0,0.0,0.0,33.0
2024-06-22,PROMISSÃO,SÃO PAULO,Mata Atlântica,28.0,0.0,100.0,0.0
2024-06-22,SÃO PAULO,SÃO PAULO,Mata Atlântica,23.5,0.0,68.5,30.5
2024-06-22,PIRASSUNUNGA,SÃO PAULO,Mata Atlântica,28.0,0.0,99.5,40.33
2024-06-22,SANTO ANTÔNIO DE POSSE,SÃO PAULO,Cerrado,26.0,0.0,100.0,402.0
2024-06-22,SANTO ANTÔNIO DE POSSE,SÃO PAULO,Mata Atlântica,25.92,0.0,100.0,141.0
2024-06-22,ITAPEVA,SÃO PAULO,Cerrado,26.0,7.5,84.0,10.75
2024-06-22,IGARAPAVA,SÃO PAULO,Cerrado,67.75,0.0,100.0,13.25
2024-06-22,ARARAQUARA,SÃO PAULO,Cerrado,26.0,0.0,20.0,119.6
2024-06-22,RIBEIRÃO PRETO,SÃO PAULO,Cerrado,66.0,0.0,0.0,46.5
2024-06-22,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,Mata Atlântica,28.0,0.0,0.0,32.0
2024-06-22,MOGI DAS CRUZES,SÃO PAULO,Mata Atlântica,26.0,0.0,82.0,61.0
2024-06-22,APIAÍ,SÃO PAULO,Mata Atlântica,26.0,30.0,82.0,49.0
2024-06-22,SERRA NEGRA,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,4.0
2024-06-22,OURINHOS,SÃO PAULO,Mata Atlântica,26.0,0.0,0.0,9.0
2024-06-22,NAZARÉ PAULISTA,SÃO PAULO,Mata Atlântica,26.0,0.0,72.57,26.71
2024-06-22,SALTO,SÃO PAULO,Mata Atlântica,26.0,0.0,98.5,65.0
2024-06-22,PORTO FELIZ,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,16.88
2024-06-22,GASTÃO VIDIGAL,SÃO PAULO,Mata Atlântica,27.0,0.0,100.0,0.0
2024-06-22,ASSIS,SÃO PAULO,Cerrado,27.0,0.0,100.0,72.0
2024-06-22,PIEDADE,SÃO PAULO,Mata Atlântica,26.0,0.0,89.33,21.67
2024-06-22,SANTO EXPEDITO,SÃO PAULO,Mata Atlântica,27.0,0.0,100.0,88.0
2024-06-22,VOTORANTIM,SÃO PAULO,Mata Atlântica,26.0,0.0,49.5,23.5
2024-06-22,ITÁPOLIS,SÃO PAULO,Cerrado,26.0,0.0,100.0,299.76
2024-06-22,ÁLVARES FLORENCE,SÃO PAULO,Cerrado,68.0,0.0,100.0,19.89
2024-06-22,LENÇÓIS PAULISTA,SÃO PAULO,Cerrado,27.0,0.0,99.0,56.0
2024-06-22,PENÁPOLIS,SÃO PAULO,Mata Atlântica,27.0,0.0,100.0,38.0
2024-06-22,GUAPIARA,SÃO PAULO,Mata Atlântica,26.0,0.0,97.0,51.0
2024-06-22,AGUDOS,SÃO PAULO,Cerrado,26.0,0.0,94.25,83.75
2024-06-22,ITUPEVA,SÃO PAULO,Mata Atlântica,26.0,0.0,99.67,27.33
2024-06-22,PRADÓPOLIS,SÃO PAULO,Cerrado,26.0,0.0,100.0,0.0
2024-06-22,SÃO JOÃO DA BOA VISTA,SÃO PAULO,Cerrado,28.0,0.0,100.0,35.5
2024-06-22,ITATINGA,SÃO PAULO,Cerrado,26.0,0.0,89.0,60.75
2024-06-22,AVAÍ,SÃO PAULO,Cerrado,25.0,0.0,94.0,5.0
2024-06-22,COTIA,SÃO PAULO,Mata Atlântica,26.0,0.0,85.33,39.33
2024-06-22,TAIÚVA,SÃO PAULO,Cerrado,43.0,0.0,100.0,830.5
2024-06-22,JAÚ,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,51.5
2024-06-22,TUPÃ,SÃO PAULO,Mata Atlântica,28.0,0.0,100.0,24.0
2024-06-22,PINDORAMA,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,9.0
2024-06-22,ILHA SOLTEIRA,SÃO PAULO,Mata Atlântica,28.5,0.0,50.0,3617.25
2024-06-22,BROTAS,SÃO PAULO,Cerrado,26.0,0.0,100.0,557.0
2024-06-22,GÁLIA,SÃO PAULO,Mata Atlântica,26.0,0.0,90.5,8.5
2024-06-22,RIO DAS PEDRAS,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,128.0
2024-06-22,RIO DAS PEDRAS,SÃO PAULO,Cerrado,26.0,0.0,100.0,33.0
2024-06-22,CAMPOS DO JORDÃO,SÃO PAULO,Mata Atlântica,26.0,0.0,68.0,11.0
2024-06-22,LINS,SÃO PAULO,Mata Atlântica,27.0,0.0,100.0,232.67
2024-06-22,SÃO PEDRO,SÃO PAULO,Cerrado,25.95,0.0,100.0,264.05
2024-06-22,PIRATININGA,SÃO PAULO,Cerrado,26.0,0.0,100.0,0.0
2024-06-22,MONTE ALEGRE DO SUL,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,25.0
2024-06-22,SANTA BÁRBARA D'OESTE,SÃO PAULO,Mata Atlântica,26.0,0.0,91.67,18.92
2024-06-22,SÃO JOSÉ DOS CAMPOS,SÃO PAULO,Mata Atlântica,26.0,0.0,50.0,44.0
2024-06-22,MOGI GUAÇU,SÃO PAULO,Cerrado,25.0,0.0,0.0,80.0
2024-06-22,MAIRINQUE,SÃO PAULO,Mata Atlântica,26.0,10.0,99.83,33.33
2024-06-22,PEDREIRA,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,94.33
2024-06-22,CERQUILHO,SÃO PAULO,Mata Atlântica,26.0,0.0,100.0,6.0
2024-06-22,CAJAMAR,SÃO PAULO,Mata Atlântica,26.0,0.0,80.0,28.0
2024-06-22,BOFETE,SÃO PAULO,Mata Atlântica,26.0,0.0,96.0,151.0
2024-06-22,CASTILHO,SÃO PAULO,Mata Atlântica,26.83,0.0,99.33,181.0
2024-06-22,GUAÍRA,SÃO PAULO,Cerrado,59.0,0.0,0.0,57.0
2024-06-22,ORLÂNDIA,SÃO PAULO,Cerrado,67.0,0.0,100.0,63.33
2024-06-22,EMBU-GUAÇU,SÃO PAULO,Mata Atlântica,26.0,0.0,77.5,29.0
2024-06-22,GENERAL SALGADO,SÃO PAULO,Mata Atlântica,34.0,0.0,100.0,58.0
2024-06-22,ATIBAIA,SÃO PAULO,Mata Atlântica,26.0,0.0,93.5,14.75
2024-06-22,AMÉRICO DE CAMPOS,SÃO PAULO,Cerrado,68.0,0.0,100.0,22.0
2024-06-22,VOTUPORANGA,SÃO PAULO,Cerrado,67.0,0.0,100.0,30.0
2024-06-22,LIMEIRA,SÃO PAULO,Cerrado,26.0,0.0,100.0,24.4
2024-06-22,LIMEIRA,SÃO PAULO,Mata Atlântica,26.0,0.0,0.0,78.0
2024-06-22,VERA CRUZ,SÃO PAULO,Mata Atlântica,24.0,0.0,100.0,39.0
2024-06-22,DOIS CÓRREGOS,SÃO PAULO,Mata Atlântica,25.0,0.0,100.0,10.0
2024-06-22,SANTA CLARA D'OESTE,SÃO PAULO,Mata Atlântica,29.0,0.0,100.0,22.0
2024-06-22,CAMPINAS,SÃO PAULO,Mata Atlântica,26.0,0.0,0.0,74.17
2024-06-22,ABATIÁ,PARANÁ,Mata Atlântica,26.0,0.0,100.0,26.0
2024-06-22,TIBAGI,PARANÁ,Mata Atlântica,26.0,40.0,82.5,23.5
2024-06-22,CONGONHINHAS,PARANÁ,Mata Atlântica,28.0,0.0,100.0,135.0
2024-06-22,CAMPINA DO SIMÃO,PARANÁ,Mata Atlântica,4.0,11.0,84.0,29.0
2024-06-22,PRUDENTÓPOLIS,PARANÁ,Mata Atlântica,6.0,79.0,51.0,37.67
2024-06-22,LONDRINA,PARANÁ,Mata Atlântica,28.0,0.0,75.0,10.25
2024-06-22,MAUÁ DA SERRA,PARANÁ,Mata Atlântica,20.0,0.0,88.0,81.0
2024-06-22,CATANDUVAS,PARANÁ,Mata Atlântica,5.0,0.0,78.0,28.0
2024-06-22,IVAÍ,PARANÁ,Mata Atlântica,26.0,10.0,73.0,44.0
2024-06-22,CRUZ MACHADO,PARANÁ,Mata Atlântica,17.5,0.0,51.0,47.0
2024-06-22,MARUMBI,PARANÁ,Mata Atlântica,27.0,0.0,99.0,84.5
2024-06-22,LAPA,PARANÁ,Mata Atlântica,25.75,51.5,56.0,46.0
